r,m,c,b,f,dm,dc,db,df
1.214489229515442503e+03,1.770781970642955265e-05,3.028409572686002194e-01,6.579553480138399246e-01,8.145182757562831055e-01,4.476146403235153215e-05,-4.486245169152731243e-06,-4.355123139598769498e-06,-3.528698871419488428e-06
1.214495359844590212e+03,1.798435929735582348e-05,3.028409295232280529e-01,6.579553210749953251e-01,8.145182539291940804e-01,4.546048935745064079e-05,-4.565825856338552463e-06,-4.433823223944399251e-06,-3.592509292811532260e-06
1.214501490173737693e+03,1.826521754759332145e-05,3.028409012856883020e-01,6.579552936493384685e-01,8.145182317073929035e-01,4.617043102472287149e-05,-4.646815956622084703e-06,-4.513946785837078492e-06,-3.657474726769023474e-06
1.214507620502885402e+03,1.855046182951605992e-05,3.028408725472747087e-01,6.579552657280749450e-01,8.145182090837435052e-01,4.689145932632784319e-05,-4.729240355080814069e-06,-4.595519566915094076e-06,-3.723616075752267103e-06
1.214513750832032883e+03,1.884016070734795471e-05,3.028408432991068766e-01,6.579552373022296008e-01,8.145181860509632665e-01,4.762374756675437793e-05,-4.813124434073533510e-06,-4.678567837402231899e-06,-3.790954671813051043e-06
1.214519881161180592e+03,1.913438370381408674e-05,3.028408135321637440e-01,6.579552083626821757e-01,8.145181626016515519e-01,4.836747147303908971e-05,-4.898493976720420099e-06,-4.763118293814074418e-06,-3.859512193393300832e-06
1.214526011490328074e+03,1.943320146869595568e-05,3.028407832372587150e-01,6.579551789001404360e-01,8.145181387282686147e-01,4.912280962077374488e-05,-4.985375238135723386e-06,-4.849198134963552804e-06,-3.929310727082631731e-06
1.214532141819475783e+03,1.973668579991851078e-05,3.028407524050363842e-01,6.579551489051376212e-01,8.145181144231323778e-01,4.988994348739192187e-05,-5.073794955374718099e-06,-4.936835072840850518e-06,-4.000372776478626328e-06
1.214538272148623264e+03,2.004490949710081743e-05,3.028407210259934090e-01,6.579551183680533155e-01,8.145180896784365299e-01,5.066905708202538462e-05,-5.163780286623849366e-06,-5.026057268104177043e-06,-4.072721209785009967e-06
1.214544402477770973e+03,2.035794664771493038e-05,3.028406890904364324e-01,6.579550872790702609e-01,8.145180644862142216e-01,5.146033766873764196e-05,-5.255358932665044749e-06,-5.116893459758303039e-06,-4.146379365221383305e-06
1.214550532806918454e+03,2.067587237494076017e-05,3.028406565885183865e-01,6.579550556282116602e-01,8.145180388383695957e-01,5.226397512924246699e-05,-5.348559031541211764e-06,-5.209372853192307965e-06,-4.221370960047563066e-06
1.214556663136066163e+03,2.099876301979796710e-05,3.028406235102117927e-01,6.579550234053133106e-01,8.145180127266548054e-01,5.308016242321873460e-05,-5.443409236265107222e-06,-5.303525203359945983e-06,-4.297720158024034577e-06
1.214562793465213645e+03,2.132669616393124585e-05,3.028405898453047640e-01,6.579549906000192738e-01,8.145179861426656842e-01,5.390909564588693034e-05,-5.539938725687208705e-06,-5.399380826662240042e-06,-4.375451579253268441e-06
1.214568923794361353e+03,2.165975047136465206e-05,3.028405555834241536e-01,6.579549572018065229e-01,8.145179590778626189e-01,5.475097362805562913e-05,-5.638177138143860440e-06,-5.496970530424549521e-06,-4.454590242695141786e-06
1.214575054123508835e+03,2.199800599770995990e-05,3.028405207139892030e-01,6.579549231999358705e-01,8.145179315235303585e-01,5.560599871759900513e-05,-5.738154703973444225e-06,-5.596325754684209639e-06,-4.535161681684973968e-06
1.214581184452656544e+03,2.234154391771095907e-05,3.028404852262516211e-01,6.579548885834937133e-01,8.145179034708124322e-01,5.647437609084991831e-05,-5.839902130585839836e-06,-5.697478449782778027e-06,-4.617191844174972529e-06
1.214587314781804025e+03,2.269044672204593917e-05,3.028404491092663298e-01,6.579548533413620559e-01,8.145178749106858351e-01,5.735631424998562995e-05,-5.943450687253590954e-06,-5.800461167345552219e-06,-4.700707166703747689e-06
1.214593445110951734e+03,2.304479824194788817e-05,3.028404123518865232e-01,6.579548174622126266e-01,8.145178458339570327e-01,5.825202508523919453e-05,-6.048832216964539690e-06,-5.905307073268609136e-06,-4.785734585134795310e-06
1.214599575440099215e+03,2.340468347821209803e-05,3.028403749427899250e-01,6.579547809345340781e-01,8.145178162312837200e-01,5.916172344273503049e-05,-6.156079064021888699e-06,-6.012049870544040848e-06,-4.872301471769091373e-06
1.214605705769246924e+03,2.377018893531015049e-05,3.028403368704273846e-01,6.579547437465789184e-01,8.145177860931320790e-01,6.008562796889875546e-05,-6.265224218611056486e-06,-6.120723954458304092e-06,-4.960435761634234126e-06
1.214611836098394406e+03,2.414140232698851876e-05,3.028402981230670643e-01,6.579547058864090303e-01,8.145177554098133044e-01,6.102396036639451757e-05,-6.376301191428610556e-06,-6.231364278617413726e-06,-5.050165843462364183e-06
1.214617966427542115e+03,2.451841278892273818e-05,3.028402586887622427e-01,6.579546673418624758e-01,8.145177241714562921e-01,6.197694593156464929e-05,-6.489344106169268071e-06,-6.344006454495513919e-06,-5.141520640575250717e-06
1.214624096756689596e+03,2.490131090531978373e-05,3.028402185553464299e-01,6.579546281005471675e-01,8.145176923680038650e-01,6.294481362164760683e-05,-6.604387712459712024e-06,-6.458686765612434306e-06,-5.234529622630189668e-06
1.214630227085837305e+03,2.529018852415308596e-05,3.028401777104610670e-01,6.579545881498710669e-01,8.145176599892360869e-01,6.392779558781122031e-05,-6.721467306866732951e-06,-6.575442083174355011e-06,-5.329222736832535174e-06
1.214636357414984786e+03,2.568513911818767854e-05,3.028401361415004045e-01,6.579545474769835645e-01,8.145176270247227457e-01,6.492612808756047737e-05,-6.840618890622313316e-06,-6.694310035870190500e-06,-5.425630546053866889e-06
1.214642487744132495e+03,2.608625746686540434e-05,3.028400938356594074e-01,6.579545060688256619e-01,8.145175934638646531e-01,6.594005068075354820e-05,-6.961879032826969658e-06,-6.815328863183109022e-06,-5.523784109657697589e-06
1.214648618073279977e+03,2.649363988608711900e-05,3.028400507798982288e-01,6.579544639120930016e-01,8.145175592958634470e-01,6.696980681031929365e-05,-7.085284971369462603e-06,-6.938537524400543137e-06,-5.623715071897894075e-06
1.214654748402427686e+03,2.690738425695756708e-05,3.028400069609373801e-01,6.579544209932302046e-01,8.145175245097163730e-01,6.801564387488612555e-05,-7.210874627006906957e-06,-7.063975714159073038e-06,-5.725455674847404373e-06
1.214660878731575167e+03,2.732758982613822226e-05,3.028399623652876516e-01,6.579543772984625116e-01,8.145174890942431523e-01,6.907781272421037542e-05,-7.338686517206736009e-06,-7.191683770030803516e-06,-5.829038683083113669e-06
1.214667009060722876e+03,2.775435759595020515e-05,3.028399169791903267e-01,6.579543328137326119e-01,8.145174530380333566e-01,7.015656864505360850e-05,-7.468759928209405048e-06,-7.321702858418472942e-06,-5.934497534806649219e-06
1.214673139389870357e+03,2.818778998063710875e-05,3.028398707886690855e-01,6.579542875247551548e-01,8.145174163294920389e-01,7.125217049245598363e-05,-7.601134765775673556e-06,-7.454074814008286347e-06,-6.041866211447136044e-06
1.214679269719018066e+03,2.862799105465451603e-05,3.028398237794912573e-01,6.579542414169762266e-01,8.145173789568054268e-01,7.236488131721450655e-05,-7.735851665293772434e-06,-7.588842259008406127e-06,-6.151179334538224501e-06
1.214685400048165548e+03,2.907506658372927853e-05,3.028397759371627140e-01,6.579541944755674665e-01,8.145173409079369264e-01,7.349496844435678350e-05,-7.872952007132995946e-06,-7.726048620227434266e-06,-6.262472179580376550e-06
1.214691530377313256e+03,2.952912380913167315e-05,3.028397272469607882e-01,6.579541466854604836e-01,8.145173021706554328e-01,7.464270292793727369e-05,-8.012477822647107932e-06,-7.865738027937571358e-06,-6.375780593843378233e-06
1.214697660706460738e+03,2.999027186919826855e-05,3.028396776938683810e-01,6.579540980312775789e-01,8.145172627324780423e-01,7.580836061629918159e-05,-8.154471981867048681e-06,-8.007955519211308812e-06,-6.491141161660635842e-06
1.214703791035608447e+03,3.045862142790869607e-05,3.028396272626307506e-01,6.579540484973920300e-01,8.145172225807199018e-01,7.699222121339253130e-05,-8.298978030691315049e-06,-8.152746862413686493e-06,-6.608591061762898226e-06
1.214709921364755928e+03,3.093428494317204311e-05,3.028395759377140450e-01,6.579539980678825728e-01,8.145171817024571270e-01,7.819456895677518392e-05,-8.446040310993973692e-06,-8.300158687454900228e-06,-6.728168173251989626e-06
1.214716051693903637e+03,3.141737670038770124e-05,3.028395237032985854e-01,6.579539467265282937e-01,8.145171400845214738e-01,7.941569270240342413e-05,-8.595703977359047158e-06,-8.450238504700290334e-06,-6.849911090795552450e-06
1.214722182023051118e+03,3.190801257934188547e-05,3.028394705433155032e-01,6.579538944568453784e-01,8.145170977135323120e-01,8.065588533552549202e-05,-8.748014894556108430e-06,-8.603034594120896554e-06,-6.973859034701153224e-06
1.214728312352198827e+03,3.240631050967981844e-05,3.028394164413745759e-01,6.579538412420122828e-01,8.145170545758333436e-01,8.191544492171522435e-05,-8.903019842267963015e-06,-8.758596227924258910e-06,-7.100052031731794283e-06
1.214734442681346309e+03,3.291239006956688321e-05,3.028393613808263996e-01,6.579537870649334597e-01,8.145170106575472246e-01,8.319467369260413411e-05,-9.060766337492231066e-06,-8.916973478392142436e-06,-7.228530759060910771e-06
1.214740573010494018e+03,3.342637277558301349e-05,3.028393053447168137e-01,6.579537319081929514e-01,8.145169659445350430e-01,8.449387877847315933e-05,-9.221302765551475932e-06,-9.078217360566957311e-06,-7.359336660156084027e-06
1.214746703339641499e+03,3.394838211898578014e-05,3.028392483157799631e-01,6.579536757540458414e-01,8.145169204223913217e-01,8.581337229986641844e-05,-9.384678398364394318e-06,-9.242379852743401840e-06,-7.492511961480595829e-06
1.214752833668789208e+03,3.447854331383157141e-05,3.028391902764779875e-01,6.579536185844599983e-01,8.145168740764769932e-01,8.715347073104714310e-05,-9.550943282565189926e-06,-9.409513775343491306e-06,-7.628099574006763780e-06
1.214758963997936689e+03,3.501698378913155763e-05,3.028391312089223075e-01,6.579535603810334754e-01,8.145168268918524523e-01,8.851449614370725412e-05,-9.720148462865577194e-06,-9.579673034407706775e-06,-7.766143291250780705e-06
1.214765094327084398e+03,3.556383275518797973e-05,3.028390710949417919e-01,6.579535011250652321e-01,8.145167788533352882e-01,8.989677511102950010e-05,-9.892345788287795329e-06,-9.752912411419048015e-06,-7.906687618304110044e-06
1.214771224656231880e+03,3.611922151683629790e-05,3.028390099160323534e-01,6.579534407975028421e-01,8.145167299454578735e-01,9.130063949926277235e-05,-1.006758805509133000e-05,-9.929287719375562530e-06,-8.049777898724675299e-06
1.214777354985379588e+03,3.668328351262734337e-05,3.028389476533501212e-01,6.579533793789342777e-01,8.145166801524599265e-01,9.272642656670503341e-05,-1.024592902668509429e-05,-1.010885582521647457e-05,-8.195460332856567388e-06
1.214783485314527070e+03,3.725615404266258807e-05,3.028388842877542952e-01,6.579533168496336515e-01,8.145166294583265909e-01,9.417447827590806446e-05,-1.042742331157715201e-05,-1.029167451731931180e-05,-8.343781870070106523e-06
1.214789615643674779e+03,3.783797080038624368e-05,3.028388197997214371e-01,6.579532531894698444e-01,8.145165778467132744e-01,9.564514263751628320e-05,-1.061212660703970135e-05,-1.047780277193674969e-05,-8.494790425304732663e-06
1.214795745972822260e+03,3.842887340399492573e-05,3.028387541694197993e-01,6.579531883779852208e-01,8.145165253010108186e-01,9.713877252608921838e-05,-1.080009548771413727e-05,-1.066730052318084388e-05,-8.648534692169157912e-06
1.214801876301969969e+03,3.902900373490592755e-05,3.028386873766543141e-01,6.579531223943372309e-01,8.145164718042965379e-01,9.865572653540229824e-05,-1.099138756152116709e-05,-1.086022883378710335e-05,-8.805064281711390902e-06
1.214808006631117451e+03,3.963850598009480006e-05,3.028386194008592103e-01,6.579530552172901947e-01,8.145164173393288909e-01,1.001963690853956157e-04,-1.118606149138314487e-05,-1.105664991972866313e-05,-8.964429742476720929e-06
1.214814136960265159e+03,4.025752633801058113e-05,3.028385502211446978e-01,6.579529868252647073e-01,8.145163618885870038e-01,1.017610696790005153e-04,-1.138417686208203209e-05,-1.125662700518042348e-05,-9.126682442557865058e-06
1.214820267289412641e+03,4.088621359319518142e-05,3.028384798162033209e-01,6.579529171962379408e-01,8.145163054341898468e-01,1.033502043541637363e-04,-1.158579444603175491e-05,-1.146022461402203526e-05,-9.291874806609245612e-06
1.214826397618560350e+03,4.152471860995363790e-05,3.028384081643915038e-01,6.579528463078304634e-01,8.145162479579659554e-01,1.049641544043285630e-04,-1.179097597270266628e-05,-1.166750831821785221e-05,-9.460060111326487262e-06
1.214832527947707831e+03,4.217319469808077532e-05,3.028383352436690990e-01,6.579527741372410699e-01,8.145161894414022496e-01,1.066033073025909487e-04,-1.199978429866169057e-05,-1.187854492470182162e-05,-9.631292637200687394e-06
1.214838658276855540e+03,4.283179765860727371e-05,3.028382610315914492e-01,6.579527006612387874e-01,8.145161298656354854e-01,1.082680568172517235e-04,-1.221228343126415536e-05,-1.209340250221637042e-05,-9.805627690574029195e-06
1.214844788606003021e+03,4.350068546602930871e-05,3.028381855053605132e-01,6.579526258562166108e-01,8.145160692114973289e-01,1.099588022088078250e-04,-1.242853838342842555e-05,-1.231215022263532267e-05,-9.983121474572118181e-06
1.214850918935150730e+03,4.418001888920404421e-05,3.028381086417223922e-01,6.579525496980822563e-01,8.145160074594254285e-01,1.116759497988669471e-04,-1.264861546351951261e-05,-1.253485867999954522e-05,-1.016383134837125348e-05
1.214857049264298212e+03,4.486996094424212060e-05,3.028380304170564252e-01,6.579524721623529748e-01,8.145159445895396866e-01,1.134199115876166099e-04,-1.287258202383270360e-05,-1.276159961514329755e-05,-1.034781560340924673e-05
1.214863179593445921e+03,4.557067728968616685e-05,3.028379508073094639e-01,6.579523932240854966e-01,8.145158805815858605e-01,1.151911062523718797e-04,-1.310050664607648871e-05,-1.299244612017099384e-05,-1.053513362960597167e-05
1.214869309922593402e+03,4.628233627593942841e-05,3.028378697879867687e-01,6.579523128578653735e-01,8.145158154149272356e-01,1.169899592724218734e-04,-1.333245916719351361e-05,-1.322747266782755716e-05,-1.072584593928388962e-05
1.214875440251741111e+03,4.700510860190418408e-05,3.028377873342080751e-01,6.579522310378671524e-01,8.145157490685925872e-01,1.188169020613747838e-04,-1.356851052094310409e-05,-1.346675493792959820e-05,-1.092001402605921132e-05
1.214881570580888592e+03,4.773916798587776294e-05,3.028377034205959051e-01,6.579521477377345828e-01,8.145156815211800350e-01,1.206723736623627560e-04,-1.380873305409364063e-05,-1.371037016640164824e-05,-1.111770064847760811e-05
1.214887700910036301e+03,4.848469057438354419e-05,3.028376180213724345e-01,6.579520629306842006e-01,8.145156127509398658e-01,1.225568192542095670e-04,-1.405320025207960674e-05,-1.395839684397648217e-05,-1.131896958522933551e-05
1.214893831239183783e+03,4.924185536917332376e-05,3.028375311102881051e-01,6.579519765894280559e-01,8.145155427357131384e-01,1.244706912303562710e-04,-1.430198694128388012e-05,-1.421091493996632891e-05,-1.152388581691372335e-05
1.214899961568331491e+03,5.001084428063469315e-05,3.028374426606115777e-01,6.579518886861636107e-01,8.145154714529220241e-01,1.264144493337480653e-04,-1.455516931721589470e-05,-1.446800593437524400e-05,-1.173251555230477981e-05
1.214906091897478973e+03,5.079184175677715094e-05,3.028373526451906828e-01,6.579517991926379095e-01,8.145153988796235422e-01,1.283885597193306217e-04,-1.481282477171223702e-05,-1.472975262799967610e-05,-1.194492607389382877e-05
1.214912222226626682e+03,5.158503550815316175e-05,3.028372610363310180e-01,6.579517080800179052e-01,8.145153249924025340e-01,1.303934967857008434e-04,-1.507503223778801638e-05,-1.499623952431125867e-05,-1.216118604829840455e-05
1.214918352555774163e+03,5.239061586908208275e-05,3.028371678059011973e-01,6.579516153190025918e-01,8.145152497674641445e-01,1.324297415610241097e-04,-1.534187189039910320e-05,-1.526755249981568500e-05,-1.238136525834763981e-05
1.214924482884921872e+03,5.320877625903703303e-05,3.028370729252551907e-01,6.579515208797390713e-01,8.145151731805646556e-01,1.344977828687990537e-04,-1.561342536709261426e-05,-1.554377904884557220e-05,-1.260553480208295807e-05
1.214930613214069353e+03,5.403971324035002289e-05,3.028369763652215552e-01,6.579514247318117848e-01,8.145150952070036032e-01,1.365981174735881579e-04,-1.588977579869465382e-05,-1.582500831879654724e-05,-1.283376712139006069e-05
1.214936743543217062e+03,5.488362611732130222e-05,3.028368780961693818e-01,6.579513268443121232e-01,8.145150158216794001e-01,1.387312490680512689e-04,-1.617100762084805612e-05,-1.611133090225578689e-05,-1.306613583299842367e-05
1.214942873872364544e+03,5.574071771951362068e-05,3.028367780878765125e-01,6.579512271856968741e-01,8.145149349989748710e-01,1.408976902520128445e-04,-1.645720695012148037e-05,-1.640283925491039629e-05,-1.330271606820709190e-05
1.214949004201512253e+03,5.661119371153591089e-05,3.028366763096437819e-01,6.579511257239105682e-01,8.145148527128567295e-01,1.430979607884551861e-04,-1.674846125763550022e-05,-1.669962733484901967e-05,-1.354358417969694179e-05
1.214955134530659734e+03,5.749526309158199883e-05,3.028365727302105848e-01,6.579510224262946627e-01,8.145147689368013033e-01,1.453325888631040274e-04,-1.704485960969221944e-05,-1.700179087038591977e-05,-1.378881795922195021e-05
1.214961264859807443e+03,5.839313825378051606e-05,3.028364673177430522e-01,6.579509172595737754e-01,8.145146836437844318e-01,1.476021112418764831e-04,-1.734649270125120324e-05,-1.730942739865834820e-05,-1.403849666900627145e-05
1.214967395188954924e+03,5.930503455502170163e-05,3.028363600399063826e-01,6.579508101899342876e-01,8.145145968063437492e-01,1.499070721763808792e-04,-1.765345265036050444e-05,-1.762263603815162241e-05,-1.429270085679739354e-05
1.214973525518102633e+03,6.023117116132166768e-05,3.028362508637202355e-01,6.579507011828673591e-01,8.145145083964520083e-01,1.522480255422490171e-04,-1.796583340835599700e-05,-1.794151794602397417e-05,-1.455151272762596798e-05
