r,m,c,b,f,dm,dc,db,df
1.699209056710688515e+02,2.027243933773460705e-05,3.030490795530276227e-01,6.592875649485437917e-01,8.154637847106810389e-01,5.126211248816887000e-05,-5.225631201404628053e-06,-5.065528833479402774e-06,-4.102375088478705059e-06
1.699270318355372638e+02,2.058892444253485458e-05,3.030490472569318805e-01,6.592875336366330608e-01,8.154637593522190420e-01,5.206239247686420403e-05,-5.318300288223469059e-06,-5.157099916992638171e-06,-4.176587925685818109e-06
1.699331580000056761e+02,2.091035039798099724e-05,3.030490143881143239e-01,6.592875017586772302e-01,8.154637335350088945e-01,5.287516596787941140e-05,-5.412610023888534282e-06,-5.250327939609658071e-06,-4.252144620185034335e-06
1.699392841644740599e+02,2.123679429065949471e-05,3.030489809364422249e-01,6.592874693044414869e-01,8.154637072507491258e-01,5.370062787648968960e-05,-5.508589378555418438e-06,-5.345242892634343220e-06,-4.329069514757649725e-06
1.699454103289424722e+02,2.156833445642832622e-05,3.030489468915975593e-01,6.592874362634979502e-01,8.154636804909822789e-01,5.453897627653386354e-05,-5.606267852518739776e-06,-5.441875331826870095e-06,-4.407387410750351127e-06
1.699515364934108561e+02,2.190505050378281456e-05,3.030489122430718996e-01,6.592874026252225628e-01,8.154636532470913579e-01,5.539041245947969375e-05,-5.705675487360753850e-06,-5.540256389745490013e-06,-4.487123577952541985e-06
1.699576626578792684e+02,2.224702315152242240e-05,3.030488769801915061e-01,6.592873683788191830e-01,8.154636255103198117e-01,5.625514052398883732e-05,-5.806842797672302078e-06,-5.640417703211781720e-06,-4.568303695740321527e-06
1.699637888223476523e+02,2.259433454592861247e-05,3.030488410920685882e-01,6.592873335132699575e-01,8.154635972717311221e-01,5.713336817783015254e-05,-5.909800907441478390e-06,-5.742391559077881128e-06,-4.650953971467779052e-06
1.699699149868160646e+02,2.294706798127600300e-05,3.030488045676434372e-01,6.592872980173786202e-01,8.154635685222437758e-01,5.802530603123824779e-05,-6.014581431754354902e-06,-5.846210768342694413e-06,-4.735101038299540863e-06
1.699760411512844485e+02,2.330530810170440524e-05,3.030487673956534511e-01,6.592872618797381845e-01,8.154635392526053961e-01,5.893116810729859143e-05,-6.121216564096318968e-06,-5.951908759676835059e-06,-4.820772031082242184e-06
1.699821673157528608e+02,2.366914092646580259e-05,3.030487295646288604e-01,6.592872250887268359e-01,8.154635094533893014e-01,5.985117190576634175e-05,-6.229739088509615002e-06,-6.059519592813172052e-06,-4.907994597291260799e-06
1.699882934802212446e+02,2.403865367451934492e-05,3.030486910629189845e-01,6.592871876325343550e-01,8.154634791150157103e-01,6.078553795958672312e-05,-6.340182305098626355e-06,-6.169077879203251331e-06,-4.996796832495076046e-06
1.699944196446896569e+02,2.441393510724895963e-05,3.030486518786399963e-01,6.592871494991082715e-01,8.154634482277081098e-01,6.173449070136681688e-05,-6.452580178832833019e-06,-6.280618941520520854e-06,-5.087207410071812047e-06
1.700005458091580408e+02,2.479507522646895695e-05,3.030486119997201078e-01,6.592871106762009381e-01,8.154634167815314472e-01,6.269825769984239700e-05,-6.566967210476817118e-06,-6.394178675965899150e-06,-5.179255469259634913e-06
1.700066719736264531e+02,2.518216549255098205e-05,3.030485714138663189e-01,6.592870711513335591e-01,8.154633847663640411e-01,6.367707021135134778e-05,-6.683378531819316739e-06,-6.509793654518797490e-06,-5.272970698208766905e-06
1.700127981380948654e+02,2.557529885170321259e-05,3.030485301085594219e-01,6.592870309117928596e-01,8.154633521718923639e-01,6.467116324878682137e-05,-6.801849918952430802e-06,-6.627501139674127764e-06,-5.368383346006730174e-06
1.700189243025632493e+02,2.597456954644192562e-05,3.030484880710829776e-01,6.592869899446595072e-01,8.154633189876365762e-01,6.568077510241609671e-05,-6.922417710991206500e-06,-6.747338997546634911e-06,-5.465524152085570618e-06
1.700250504670316616e+02,2.638007348590385310e-05,3.030484452884658619e-01,6.592869482367488265e-01,8.154632852029012335e-01,6.670614827610268081e-05,-7.045118972403860545e-06,-6.869345872446377033e-06,-5.564424488062214075e-06
1.700311766315000455e+02,2.679190791953511445e-05,3.030484017475321146e-01,6.592869057746623129e-01,8.154632508068173635e-01,6.774752866230532549e-05,-7.169991352200927158e-06,-6.993561036224628006e-06,-5.665116235288104601e-06
1.700373027959684578e+02,2.721017167278133253e-05,3.030483574348641351e-01,6.592868625447499964e-01,8.154632157883114907e-01,6.880516613794455027e-05,-7.297073187818886274e-06,-7.120024500147236301e-06,-5.767631875794991411e-06
1.700434289604368416e+02,2.763496517656281485e-05,3.030483123367976872e-01,6.592868185331037800e-01,8.154631801361007515e-01,6.987931463890412317e-05,-7.426403519626010196e-06,-7.248777030973814148e-06,-5.872004505367933743e-06
1.700495551249052539e+02,2.806639026248522277e-05,3.030482664394530956e-01,6.592867737255907468e-01,8.154631438387202058e-01,7.097023164227368784e-05,-7.558022002208763420e-06,-7.379860055956501689e-06,-5.978267756320548961e-06
1.700556812893736378e+02,2.850455056296848289e-05,3.030482197286729629e-01,6.592867281077878783e-01,8.154631068844686581e-01,7.207817917793488279e-05,-7.691969081493875448e-06,-7.513315853804663869e-06,-6.086455952697707359e-06
1.700618074538420501e+02,2.894955115866128608e-05,3.030481721900762926e-01,6.592866816650378992e-01,8.154630692614556198e-01,7.320342293714541268e-05,-7.828285841111339797e-06,-7.649187389845068106e-06,-6.196603976316133994e-06
1.700679336183104340e+02,2.940149883310812963e-05,3.030481238090181884e-01,6.592866343824083097e-01,8.154630309575661151e-01,7.434623291637067536e-05,-7.967014115732828951e-06,-7.787518438471091508e-06,-6.308747366248476615e-06
1.700740597827788463e+02,2.986050210459722411e-05,3.030480745705851353e-01,6.592865862446846137e-01,8.154629919604573507e-01,7.550688349777943053e-05,-8.108196506874761804e-06,-7.928353600686724771e-06,-6.422922333151641308e-06
1.700801859472472302e+02,3.032667100488167401e-05,3.030480244596280293e-01,6.592865372364062893e-01,8.154629522575855827e-01,7.668565288980606334e-05,-8.251876286119576791e-06,-8.071738200175201800e-06,-6.539165674738503251e-06
1.700863121117156425e+02,3.080011751152513818e-05,3.030479734606949527e-01,6.592864873417950689e-01,8.154629118361500506e-01,7.788282422016427117e-05,-8.398097588356827285e-06,-8.217718492312330546e-06,-6.657514945649577392e-06
1.700924382761840548e+02,3.128095516692667798e-05,3.030479215580897945e-01,6.592864365448167785e-01,8.154628706831419382e-01,7.909868457267170980e-05,-8.546905244156985943e-06,-8.366341483731183905e-06,-6.778008310835418452e-06
1.700985644406524386e+02,3.176929935349232577e-05,3.030478687358288958e-01,6.592863848291360407e-01,8.154628287853075141e-01,8.033352568290591511e-05,-8.698344903401326062e-06,-8.517655066268620454e-06,-6.900684654446005493e-06
1.701046906051208509e+02,3.226526732804663183e-05,3.030478149776348884e-01,6.592863321781088359e-01,8.154627861291430246e-01,8.158764402517574871e-05,-8.852463052537768261e-06,-8.671708036259095787e-06,-7.025583595465771573e-06
1.701108167695892348e+02,3.276897798273686950e-05,3.030477602669738868e-01,6.592862785748218046e-01,8.154627427009257801e-01,8.286134020804973859e-05,-9.009306908999807560e-06,-8.828549980854590896e-06,-7.152745395246449914e-06
1.701169429340576471e+02,3.328055231218875464e-05,3.030477045869813257e-01,6.592862240020145315e-01,8.154626984866510941e-01,8.415492015534756806e-05,-9.168924631974749938e-06,-8.988231506512720393e-06,-7.282211143378961484e-06
1.701230690985260310e+02,3.380011300185623957e-05,3.030476479205261309e-01,6.592861684421461588e-01,8.154626534720870179e-01,8.546869406543215069e-05,-9.331365139579028329e-06,-9.150804041757224861e-06,-7.414022597275171566e-06
1.701291952629944433e+02,3.432778472534810913e-05,3.030475902501635899e-01,6.592861118773462037e-01,8.154626076427333725e-01,8.680297716285840061e-05,-9.496678243698692087e-06,-9.316319983704623227e-06,-7.548222301315935141e-06
1.701353214274628272e+02,3.486369418160934576e-05,3.030475315581284135e-01,6.592860542894070086e-01,8.154625609838167533e-01,8.815808979234102127e-05,-9.664914668800412940e-06,-9.484832719173651085e-06,-7.684853603937216799e-06
1.701414475919312395e+02,3.540796983657422387e-05,3.030474718263754252e-01,6.592859956598259297e-01,8.154625134803240583e-01,8.953435676562531624e-05,-9.836125936769405555e-06,-9.656396500220823184e-06,-7.823960556466994285e-06
1.701475737563996233e+02,3.596074242793378196e-05,3.030474110364986262e-01,6.592859359697202937e-01,8.154624651169336547e-01,9.093210863753389459e-05,-1.001036459681904848e-05,-9.831066694274666822e-06,-7.965588116534577000e-06
1.701536999208680356e+02,3.652214452034156967e-05,3.030473491698013055e-01,6.592858751999012279e-01,8.154624158780749976e-01,9.235168058148808176e-05,-1.018768402602740338e-05,-1.000889956827493856e-05,-8.109781972524316871e-06
1.701598260853364195e+02,3.709231082667826911e-05,3.030472862072444706e-01,6.592858133308189261e-01,8.154623657478847765e-01,9.379341320165361260e-05,-1.036813857646658901e-05,-1.018995244894052774e-05,-8.256588673905811696e-06
1.701659522498048318e+02,3.767137824822579668e-05,3.030472221294391866e-01,6.592857503425543220e-01,8.154623147101999203e-01,9.525765263446655607e-05,-1.055178359567410548e-05,-1.037428374594723074e-05,-8.406055649933431392e-06
1.701720784142732441e+02,3.825948559551964681e-05,3.030471569166913182e-01,6.592856862148663843e-01,8.154622627485954567e-01,9.674474984293251795e-05,-1.073867530105212415e-05,-1.056195281566103075e-05,-8.558231099095338549e-06
1.701782045787416280e+02,3.885677413375545984e-05,3.030470905489130451e-01,6.592856209270978596e-01,8.154622098463085722e-01,9.825506199537384138e-05,-1.092887103063716003e-05,-1.075302023497097475e-05,-8.713164211502163217e-06
1.701843307432100403e+02,3.946338710218234483e-05,3.030470230056991343e-01,6.592855544582563176e-01,8.154621559863050040e-01,9.978895125044053287e-05,-1.112242902552842082e-05,-1.094754756494648813e-05,-8.870904976877969452e-06
1.701904569076784242e+02,4.007947006123312238e-05,3.030469542662709848e-01,6.592854867869548663e-01,8.154621011512289686e-01,1.013467856346205256e-04,-1.131940859034670120e-05,-1.114559752633422415e-05,-9.031504327185812744e-06
1.701965830721468365e+02,4.070517093593091425e-05,3.030468843094684117e-01,6.592854178914022700e-01,8.154620453233973887e-01,1.029289391519287386e-04,-1.151987011559621350e-05,-1.134723402479294072e-05,-9.195014157097717591e-06
1.702027092366152203e+02,4.134063971426699249e-05,3.030468131137978305e-01,6.592853477494550196e-01,8.154619884848403055e-01,1.045357910214067299e-04,-1.172387494062737935e-05,-1.155252200189909711e-05,-9.361487202974270869e-06
1.702088354010836326e+02,4.198602903651686447e-05,3.030467406573361666e-01,6.592852763385143033e-01,8.154619306172186111e-01,1.061677271668293296e-04,-1.193148562716737846e-05,-1.176152773470138053e-05,-9.530977286265863180e-06
1.702149615655520165e+02,4.264149367593927394e-05,3.030466669178142891e-01,6.592852036356149359e-01,8.154618717018956575e-01,1.078251389039261269e-04,-1.214276572200711421e-05,-1.197431857721112445e-05,-9.703539103367373863e-06
1.702210877300204288e+02,4.330719091385234440e-05,3.030465918725554486e-01,6.592851296173594111e-01,8.154618117198830785e-01,1.095084238885093042e-04,-1.235777993201269631e-05,-1.219096315228821736e-05,-9.879228381735757103e-06
1.702272138944888127e+02,4.398328058653447104e-05,3.030465154984665621e-01,6.592850542599085761e-01,8.154617506518345715e-01,1.112179862349858519e-04,-1.257659414850451437e-05,-1.241153137939993602e-05,-1.005810190222455586e-05
1.702333400589572250e+02,4.466992475931728116e-05,3.030464377720909486e-01,6.592849775390372535e-01,8.154616884780901964e-01,1.129542356924857137e-04,-1.279927529775950233e-05,-1.263609431152183268e-05,-1.024021736670184590e-05
1.702394662234256089e+02,4.536728836334562710e-05,3.030463586695031908e-01,6.592848994300229970e-01,8.154616251785856695e-01,1.147175892544517576e-04,-1.302589163939829092e-05,-1.286472446295204709e-05,-1.042563366436795017e-05
1.702455923878940212e+02,4.607553863446768475e-05,3.030462781664002847e-01,6.592848199077412374e-01,8.154615607329309679e-01,1.165084697402061543e-04,-1.325651250749999232e-05,-1.309749552636065862e-05,-1.061441064186056464e-05
1.702517185523624335e+02,4.679484551850646618e-05,3.030461962380345264e-01,6.592847389465953389e-01,8.154614951203519313e-01,1.183273068193752659e-04,-1.349120850148930459e-05,-1.333448258288245809e-05,-1.080660927400163009e-05
1.702578447168308173e+02,4.752538172193494813e-05,3.030461128592040199e-01,6.592846565205051634e-01,8.154614283196822688e-01,1.201745371399310226e-04,-1.373005151272192144e-05,-1.357576213241454381e-05,-1.100229168831534615e-05
1.702639708812992296e+02,4.826732235973073005e-05,3.030460280043100196e-01,6.592845726029683551e-01,8.154613603094124086e-01,1.220506034380138981e-04,-1.397311456142906357e-05,-1.382141191516142463e-05,-1.120152102013911991e-05
1.702700970457676135e+02,4.902084564339715983e-05,3.030459416472424117e-01,6.592844871669378826e-01,8.154612910675910209e-01,1.239559562770440704e-04,-1.422047212215231424e-05,-1.407151127033584633e-05,-1.140436170400469047e-05
1.702762232102360258e+02,4.978613227468008790e-05,3.030458537614793002e-01,6.592844001849278435e-01,8.154612205719093954e-01,1.258910525151361924e-04,-1.447219984135651263e-05,-1.432614082657886106e-05,-1.161087922213842921e-05
1.702823493747044097e+02,5.056336588346422260e-05,3.030457643200133444e-01,6.592843116289349714e-01,8.154611487996394903e-01,1.278563564119553726e-04,-1.472837474564841946e-05,-1.458538273182337646e-05,-1.182114029123463737e-05
1.702884755391728220e+02,5.135273308252621412e-05,3.030456732953417665e-01,6.592842214704273118e-01,8.154610757276234967e-01,1.298523397670521833e-04,-1.498907527075204716e-05,-1.484932068645809589e-05,-1.203521288938026024e-05
1.702946017036412059e+02,5.215442308703929590e-05,3.030455806595288570e-01,6.592841296804107243e-01,8.154610013323283502e-01,1.318794809580489972e-04,-1.525438108365532578e-05,-1.511803974807968517e-05,-1.225316609741626502e-05
1.703007278681096182e+02,5.296862845798035668e-05,3.030454863840811308e-01,6.592840362292954337e-01,8.154609255897371511e-01,1.339382668196841626e-04,-1.552437343754003863e-05,-1.539162672396228682e-05,-1.247507041783393437e-05
1.703068540325780020e+02,5.379554444703784391e-05,3.030453904400554066e-01,6.592839410870112715e-01,8.154608484754432007e-01,1.360291909878966351e-04,-1.579913486379595517e-05,-1.567016983229854794e-05,-1.270099749955237598e-05
1.703129801970464143e+02,5.463536946975837790e-05,3.030452927979793154e-01,6.592838442229219664e-01,8.154607699645792795e-01,1.381527550957388397e-04,-1.607874939909359295e-05,-1.595375895385800976e-05,-1.293102034227790626e-05
1.703191063615147982e+02,5.548830516470535566e-05,3.030451934278395876e-01,6.592837456058130430e-01,8.154606900318090990e-01,1.403094689228315825e-04,-1.636330261699019492e-05,-1.624248566806307602e-05,-1.316521332601157473e-05
1.703252325259832105e+02,5.635455598233223825e-05,3.030450922991509977e-01,6.592836452039640971e-01,8.154606086513854768e-01,1.424998493561536387e-04,-1.665288143392983818e-05,-1.653644303947025208e-05,-1.340365203742800285e-05
1.703313586904516228e+02,5.723432998823189065e-05,3.030449893808196404e-01,6.592835429850031348e-01,8.154605257970317655e-01,1.447244224202664012e-04,-1.694757449635720647e-05,-1.683572604724785683e-05,-1.364641361886237226e-05
1.703374848549200067e+02,5.812783815530814615e-05,3.030448846412608366e-01,6.592834389160325825e-01,8.154604414420447700e-01,1.469837214881527761e-04,-1.724747184478678304e-05,-1.714043121445792145e-05,-1.389357646712005223e-05
1.703436110193884190e+02,5.903529487500853865e-05,3.030447780483127573e-01,6.592833329635353623e-01,8.154603555592174757e-01,1.492782885733447747e-04,-1.755266516144319880e-05,-1.745065688337449448e-05,-1.414522045707699920e-05
1.703497371838568029e+02,5.995691802124273700e-05,3.030446695692236569e-01,6.592832250933616800e-01,8.154602681208299453e-01,1.516086744913899213e-04,-1.786324780473347431e-05,-1.776650325509455822e-05,-1.440142697400565786e-05
1.703558633483252152e+02,6.089292850615955142e-05,3.030445591707263686e-01,6.592831152708084064e-01,8.154601790987118237e-01,1.539754377370219657e-04,-1.817931459765180971e-05,-1.808807215581018318e-05,-1.466227872355248423e-05
1.703619895127935990e+02,6.184355114805309677e-05,3.030444468188900342e-01,6.592830034604592049e-01,8.154600884641143299e-01,1.563791466777156292e-04,-1.850096224995292492e-05,-1.841546750679272775e-05,-1.492786011364132029e-05
