r,m,c,b,f,T,V
170.5980176,0.359256200076,0.202344587925,0.498686319704,0.692029102665,0.210346221856,0.202862962648
170.6000304,0.360512260062,0.201965053508,0.49799137095,0.69148816696,0.211318030297,0.203840894994
170.6020433,0.361770486229,0.201584773047,0.497294475166,0.690945502309,0.212289469725,0.204818499933
170.6040562,0.363030865854,0.201203750225,0.49659563561,0.690401107932,0.21326048913,0.205795722344
170.6060691,0.364293386105,0.200821988762,0.495894855616,0.689854983087,0.214231037244,0.206772506811
170.608082,0.365558034031,0.200439492417,0.495192138599,0.689307127066,0.215201056109,0.207748797634
170.6100949,0.366824796569,0.200056264989,0.494487488049,0.688757539197,0.216170487469,0.208724538831
170.6121077,0.368093660541,0.199672310313,0.493780907535,0.688206218843,0.217139272777,0.209699674144
170.6141206,0.369364612655,0.199287632262,0.493072400705,0.687653165402,0.218107353199,0.210674147047
170.6161335,0.370637639506,0.198902234748,0.492361971283,0.687098378311,0.219074673272,0.211647900747
170.6181464,0.371912727576,0.19851612172,0.491649623074,0.686541857041,0.220041182563,0.212620878196
170.6201593,0.373189863234,0.198129297166,0.49093535996,0.6859836011,0.221006821892,0.213593022092
170.6221722,0.374469032736,0.19774176511,0.490219185902,0.685423610032,0.221971531417,0.21456427489
170.624185,0.375750222227,0.197353529616,0.489501104941,0.684861883418,0.22293525104,0.215534578802
170.6261979,0.377033417739,0.196964594784,0.488781121194,0.684298420876,0.22389792042,0.216503875809
170.6282108,0.378318605193,0.196574964752,0.488059238862,0.683733222061,0.224859480614,0.217472107664
170.6302237,0.379605770399,0.196184643695,0.48733546222,0.683166286666,0.225819880642,0.218439215901
170.6322366,0.380894899055,0.195793635826,0.486609795627,0.682597614419,0.226779061152,0.219405141839
170.6342494,0.382185976751,0.195401945394,0.485882243518,0.682027205087,0.227736960941,0.220369826589
170.6362623,0.383478988965,0.195009576687,0.485152810411,0.681455058475,0.228693518597,0.221333211063
170.6382752,0.384773921068,0.194616534028,0.484421500899,0.680881174425,0.229648672504,0.222295235979
170.6402881,0.386070758318,0.194222821778,0.48368831966,0.680305552816,0.230602361266,0.223255841867
170.642301,0.387369485868,0.193828444335,0.482953271449,0.679728193568,0.231554531944,0.224214969079
170.6443139,0.388670088761,0.193433406134,0.482216361101,0.679149096635,0.232505126096,0.225172557792
170.6463267,0.389972551934,0.193037711644,0.481477593531,0.678568262013,0.233454081405,0.226128548019
170.6483396,0.391276860214,0.192641365374,0.480736973736,0.677985689735,0.234401335393,0.227082879613
170.6503525,0.392582998324,0.192244371866,0.47999450679,0.677401379871,0.235346825425,0.228035492278
170.6523654,0.393890950879,0.191846735702,0.479250197851,0.676815332533,0.23629048872,0.228986325572
170.6543783,0.395200702389,0.191448461495,0.478504052154,0.67622754787,0.237232268963,0.229935318916
170.6563912,0.396512237259,0.191049553898,0.477756075016,0.675638026069,0.238172109714,0.230882411604
170.658404,0.397825539788,0.190650017598,0.477006271834,0.675046767359,0.239109947812,0.231827542807
170.6604169,0.399140594174,0.190249857318,0.476254648085,0.674453772005,0.240045719979,0.232770651583
170.6624298,0.400457384507,0.189849077816,0.475501209326,0.673859040313,0.240979362829,0.233711676884
170.6644427,0.401775894777,0.189447683886,0.474745961196,0.673262572629,0.241910812883,0.234650557562
170.6664556,0.403096108872,0.189045680357,0.473988909414,0.672664369338,0.242840010285,0.23558723238
170.6684685,0.404418010576,0.188643072091,0.473230059778,0.672064430864,0.243766900462,0.236521640017
170.6704813,0.405741583573,0.188239863988,0.472469418167,0.671462757672,0.244691420098,0.237453719078
170.6724942,0.407066811446,0.187836060981,0.471706990541,0.670859350268,0.245613505398,0.238383408101
170.6745071,0.40839367768,0.187431668035,0.47094278294,0.670254209194,0.246533092515,0.239310645567
170.67652,0.409722165657,0.187026690155,0.470176801484,0.669647335037,0.247450117554,0.240235369903
170.6785329,0.411052258664,0.186621132374,0.469409052374,0.669038728422,0.248364518233,0.241157519495
170.6805457,0.412383939886,0.186214999763,0.46863954189,0.668428390013,0.249276240461,0.242077032696
170.6825586,0.413717192415,0.185808297424,0.467868276395,0.667816320519,0.250185221884,0.242993847833
170.6845715,0.415051999244,0.185401030495,0.467095262327,0.667202520684,0.251091398488,0.243907903213
170.6865844,0.416388343269,0.184993204146,0.46632050621,0.666586991298,0.251994706259,0.244819137136
170.6885973,0.417726207294,0.184584823579,0.465544014644,0.665969733188,0.252895081192,0.2457274879
170.6906102,0.419065574024,0.18417589403,0.46476579431,0.665350747224,0.253792459712,0.246632893812
170.692623,0.420406426075,0.183766420769,0.463985851969,0.664730034317,0.254686786845,0.247535293194
170.6946359,0.421748745966,0.183356409096,0.463204194461,0.664107595417,0.255578002309,0.248434624393
170.6966488,0.423092516126,0.182945864344,0.462420828708,0.663483431519,0.256466042178,0.24933082579
170.6986617,0.424437718892,0.182534791879,0.461635761708,0.662857543655,0.257350842584,0.250223835806
170.7006746,0.425784336509,0.182123197097,0.460849000542,0.662229932903,0.258232339721,0.251113592914
170.7026875,0.427132351134,0.181711085428,0.460060552366,0.661600600379,0.259110469863,0.252000035648
170.7047003,0.428481744832,0.181298462331,0.45927042442,0.660969547242,0.259985175836,0.252883102606
170.7067132,0.429832499583,0.180885333298,0.458478624019,0.660336774692,0.260856400514,0.253762732467
170.7087261,0.431184597277,0.18047170385,0.45768515856,0.659702283973,0.261724080379,0.254638863992
170.710739,0.432538019718,0.180057579539,0.456890035515,0.659066076367,0.262588152025,0.255511436039
170.7127519,0.433892748625,0.179642965949,0.456093262439,0.658428153201,0.263448552168,0.256380387567
170.7147648,0.435248765629,0.179227868693,0.455294846962,0.657788515843,0.264305217659,0.257245657649
170.7167776,0.43660605228,0.178812293412,0.454494796792,0.657147165704,0.265158089082,0.258107185478
170.7187905,0.437964590043,0.17839624578,0.453693119719,0.656504104235,0.266007112311,0.258964910378
170.7208034,0.439324360302,0.177979731499,0.452889823606,0.655859332932,0.26685222496,0.259818771809
170.7228163,0.440685344357,0.177562756298,0.452084916396,0.655212853331,0.267693364411,0.260668709381
170.7248292,0.442047523429,0.177145325938,0.45127840611,0.654564667011,0.268530468227,0.26151466286
170.726842,0.44341087866,0.176727446207,0.450470300844,0.653914775594,0.269363474163,0.262356572178
170.7288549,0.44477539111,0.17630912292,0.449660608773,0.653263180745,0.270192321746,0.26319437744
170.7308678,0.446141041766,0.175890361922,0.448849338149,0.652609884169,0.271016958512,0.264028018937
170.7328807,0.447507811533,0.175471169086,0.448036497298,0.651954887617,0.271837324305,0.264857437149
170.7348936,0.448875681244,0.175051550309,0.447222094625,0.65129819288,0.272653357627,0.265682572761
170.7369065,0.450244631653,0.17463151152,0.446406138609,0.650639801793,0.273464997216,0.266503366665
170.7389193,0.451614643445,0.17421105867,0.445588637805,0.649979716233,0.274272182061,0.267319759974
170.7409322,0.452985697226,0.173790197741,0.444769600846,0.649317938121,0.275074851797,0.268131694029
170.7429451,0.454357773535,0.173368934736,0.443949036436,0.64865446942,0.275872954357,0.268939110408
170.744958,0.455730852838,0.17294727569,0.443126953358,0.647989312135,0.276666432869,0.269741950934
170.7469709,0.457104915529,0.172525226659,0.442303360467,0.647322468317,0.277455227281,0.270540157688
170.7489838,0.458479941936,0.172102793725,0.441478266693,0.646653940056,0.278239277836,0.271333673012
170.7509966,0.459855912317,0.171679982997,0.44065168104,0.645983729487,0.279018525088,0.272122439521
170.7530095,0.461232806865,0.171256800607,0.439823612586,0.64531183879,0.279792909908,0.272906400112
170.7550224,0.462610605703,0.170833252712,0.438994070483,0.644638270184,0.280562379464,0.273685497972
170.7570353,0.463989288894,0.170409345492,0.438163063955,0.643963025935,0.281326881148,0.274459676589
170.7590482,0.465368836433,0.169985085152,0.437330602299,0.643286108349,0.282086356684,0.275228879757
170.7610611,0.466749228256,0.16956047792,0.436496694884,0.642607519777,0.282840748146,0.275993051588
170.7630739,0.468130444234,0.169135530047,0.435661351153,0.641927262613,0.283589997978,0.276752136517
170.7650868,0.469512464179,0.168710247806,0.434824580617,0.641245339294,0.284334048998,0.277506079317
170.7670997,0.470895267844,0.168284637493,0.433986392862,0.6405617523,0.285072847667,0.2782548251
170.7691126,0.472278834922,0.167858705427,0.433146797543,0.639876504154,0.285806345447,0.278998319331
170.7711255,0.473663145049,0.167432457946,0.432305804386,0.639189597423,0.286534486521,0.279736507837
170.7731383,0.475048177807,0.167005901412,0.431463423187,0.638501034718,0.287257215117,0.28046933681
170.7751512,0.47643391272,0.166579042207,0.430619663813,0.637810818691,0.287974475887,0.281196752821
170.7771641,0.477820329261,0.166151886733,0.429774536199,0.63711895204,0.288686213915,0.281918702826
170.779177,0.479207406846,0.165724441414,0.428928050348,0.636425437503,0.289392376125,0.282635134173
170.7811899,0.480595124845,0.165296712692,0.428080216334,0.635730277865,0.290092916798,0.283345994616
170.7832028,0.481983462572,0.164868707029,0.427231044298,0.635033475952,0.290787783566,0.284051232317
170.7852156,0.483372399296,0.164440430907,0.426380544449,0.634335034633,0.291476923126,0.284750795855
170.7872285,0.484761914236,0.164011890826,0.425528727062,0.633634956821,0.292160282649,0.285444634239
170.7892414,0.486151986564,0.163583093306,0.424675602481,0.632933245474,0.292837809793,0.28613269691
170.7912543,0.487542595406,0.163154044883,0.423821181114,0.632229903591,0.293509453046,0.286814933755
170.7932672,0.488933719844,0.162724752112,0.422965473437,0.631524934214,0.294175168389,0.287491295109
170.7952801,0.490325338918,0.162295221565,0.42210848999,0.630818340431,0.294834907803,0.288161731767
170.7972929,0.491717431623,0.161865459831,0.421250241379,0.630110125369,0.295488620751,0.288826194991
170.7993058,0.493109976914,0.161435473516,0.420390738273,0.629400292203,0.29613625722,0.289484636516
170.8013187,0.494502953709,0.16100526924,0.419529991407,0.628688844148,0.29677776774,0.29013700856
170.8033316,0.495896340884,0.160574853643,0.418668011578,0.627975784463,0.297413103383,0.290783263832
170.8053445,0.497290117279,0.160144233377,0.417804809647,0.62726111645,0.298042220868,0.291423355535
170.8073574,0.498684261698,0.15971341511,0.416940396536,0.626544843455,0.298665077305,0.292057237379
170.8093702,0.50007875291,0.159282405524,0.41607478323,0.625826968866,0.299281625208,0.292684863586
170.8113831,0.501473569652,0.158851211318,0.415207980777,0.625107496115,0.299891817669,0.293306188896
170.813396,0.502868690627,0.158419839201,0.414340000283,0.624386428675,0.300495608364,0.293921168576
170.8154089,0.504264094507,0.157988295899,0.413470852916,0.623663770065,0.301092951566,0.294529758427
170.8174218,0.505659759934,0.157556588148,0.412600549904,0.622939523846,0.301683804863,0.295131914791
170.8194346,0.507055665524,0.157124722698,0.411729102533,0.62221369362,0.302268130238,0.295727594556
170.8214475,0.508451789863,0.156692706313,0.410856522151,0.621486283033,0.302845883826,0.296316755166
170.8234604,0.509848111512,0.156260545767,0.409982820159,0.620757295776,0.303417022087,0.296899354624
170.8254733,0.511244609007,0.155828247844,0.409108008021,0.620026735579,0.303981502108,0.297475351504
170.8274862,0.512641260862,0.155395819342,0.408232097254,0.619294606218,0.304539281619,0.298044704951
170.8294991,0.514038045567,0.154963267069,0.407355099435,0.618560911509,0.305090320132,0.298607374693
170.8315119,0.515434941592,0.154530597841,0.406477026193,0.617825655313,0.305634583382,0.299163321044
170.8335248,0.516831927389,0.154097818487,0.405597889215,0.617088841531,0.306172031919,0.29971250491
170.8355377,0.518228981389,0.153664935843,0.404717700243,0.616350474109,0.306702625812,0.3002548878
170.8375506,0.519626082009,0.153231956755,0.403836471072,0.615610557035,0.307226325803,0.300790431824
170.8395635,0.521023207647,0.152798888078,0.40295421355,0.614869094337,0.307743093313,0.301319099707
170.8415764,0.522420336691,0.152365736673,0.402070939578,0.614126090087,0.308252890717,0.301840854789
170.8435892,0.523817447511,0.151932509412,0.401186661112,0.613381548401,0.308755686576,0.302355661034
170.8456021,0.525214518471,0.151499213173,0.400301390157,0.612635473434,0.3092514465,0.302863483032
170.847615,0.526611527919,0.151065854838,0.399415138768,0.611887869385,0.309740134393,0.303364286009
170.8496279,0.528008454199,0.150632441301,0.398527919054,0.611138740494,0.310221714866,0.303858035829
170.8516408,0.529405275643,0.150198979457,0.39763974317,0.610388091044,0.310696153246,0.304344699001
170.8536537,0.530801970581,0.149765476209,0.396750623323,0.609635925359,0.311163415586,0.304824242683
170.8556665,0.532198517333,0.149331938465,0.395860571767,0.608882247804,0.311623472542,0.305296634687
170.8576794,0.53359489422,0.148898373138,0.394969600804,0.608127062788,0.31207629529,0.305761843485
170.8596923,0.534991079558,0.148464787145,0.394077722784,0.60737037476,0.312521851761,0.30621983821
170.8617052,0.536387051662,0.148031187407,0.393184950101,0.606612188211,0.312960110629,0.306670588668
170.8637181,0.537782788848,0.147597580848,0.392291295198,0.605852507672,0.313391041314,0.307114065335
170.8657309,0.539178269433,0.147163974395,0.391396770561,0.605091337717,0.313814613993,0.307550239363
170.8677438,0.540573471738,0.146730374978,0.390501388721,0.604328682962,0.314230801594,0.307979082588
170.8697567,0.541968374088,0.146296789531,0.389605162253,0.603564548061,0.31463958052,0.308400567531
170.8717696,0.543362954812,0.145863224986,0.388708103775,0.602798937711,0.315040923126,0.308814667401
170.8737825,0.544757192247,0.145429688279,0.387810225946,0.602031856651,0.31543480231,0.309221356101
170.8757954,0.546151064741,0.144996186347,0.386911541469,0.601263309658,0.315821191747,0.30962060823
170.8778082,0.547544550646,0.144562726125,0.386012063087,0.600493301552,0.31620006589,0.31001239909
170.8798211,0.54893762833,0.144129314551,0.385111803583,0.599721837193,0.316571400777,0.310396704684
170.881834,0.55033027617,0.143695958562,0.384210775779,0.598948921481,0.31693517711,0.310773501722
170.8838469,0.551722472559,0.143262665092,0.383308992536,0.598174559357,0.317291372171,0.311142767625
170.8858598,0.553114195903,0.142829441075,0.382406466755,0.597398755801,0.31763996322,0.311504480528
170.8878727,0.554505424627,0.142396293445,0.381503211372,0.596621515834,0.317980928315,0.311858619281
