r,m,c,b,f,T,V
1218.086949,0.884003009921,0.0377660743076,0.127739485106,0.321828954365,0.161779847287,0.161589464932
1218.088963,0.884622155433,0.0375659777999,0.127155447736,0.320970480659,0.161050065766,0.160860771357
1218.090977,0.88523854955,0.0373667559018,0.126573325697,0.320112958303,0.160321931867,0.160133720383
1218.092991,0.885852199082,0.0371684065937,0.125993118399,0.319256393424,0.15959545771,0.159408324429
1218.095006,0.886463110877,0.0369709278427,0.125414825204,0.318400792114,0.158870655954,0.158684595701
1218.09702,0.887071291819,0.0367743176031,0.124838445425,0.317546160434,0.158147537961,0.157962546192
1218.099034,0.887676748827,0.0365785738164,0.124263978328,0.316692504416,0.157426116261,0.157242187686
1218.101048,0.888279488856,0.0363836944114,0.12369142313,0.315839830055,0.156706401542,0.15652353176
1218.103063,0.888879518894,0.0361896773049,0.123120779002,0.314988143319,0.155988406138,0.15580658978
1218.105077,0.889476845964,0.035996520401,0.122552045068,0.31413745014,0.155272140141,0.155091372912
1218.107091,0.890071477122,0.0358042215923,0.121985220404,0.313287756419,0.154557615627,0.154377892114
1218.109105,0.890663419455,0.0356127787593,0.121420304041,0.312439068024,0.153844842163,0.153666158146
1218.11112,0.891252680084,0.0354221897711,0.120857294965,0.311591390793,0.153133831512,0.152956181565
1218.113134,0.89183926616,0.0352324524853,0.120296192114,0.310744730528,0.152424592787,0.152247972732
1218.115148,0.892423184866,0.0350435647485,0.119736994382,0.309899093001,0.151717137376,0.151541541811
1218.117162,0.893004443414,0.0348555243961,0.119179700618,0.309054483948,0.151011474015,0.150836898769
1218.119177,0.893583049047,0.0346683292527,0.118624309626,0.308210909074,0.150307613656,0.150134053382
1218.121191,0.894159009034,0.0344819771324,0.118070820167,0.307368374052,0.149605564726,0.149433015232
1218.123205,0.894732330677,0.0342964658389,0.117519230957,0.30652688452,0.148905337692,0.148733793715
1218.125219,0.895303021301,0.0341117931655,0.116969540667,0.305686446084,0.148206940736,0.148036398034
1218.127234,0.895871088262,0.0339279568956,0.116421747928,0.304847064316,0.147510383785,0.147340837208
1218.129248,0.896436538941,0.0337449548026,0.115875851325,0.304008744754,0.146815674844,0.146647120071
1218.131262,0.896999380745,0.0335627846504,0.115331849402,0.303171492904,0.146122823248,0.145955255273
1218.133276,0.897559621108,0.0333814441933,0.11478974066,0.302335314237,0.145431836889,0.145265251282
1218.135291,0.898117267487,0.0332009311762,0.11424952356,0.301500214192,0.14474272446,0.144577116387
1218.137305,0.898672327365,0.0330212433352,0.113711196518,0.300666198172,0.144055493801,0.143890858699
1218.139319,0.899224808249,0.0328423783971,0.11317475791,0.299833271549,0.143370152919,0.14320648615
1218.141333,0.899774717668,0.0326643340801,0.112640206074,0.299001439658,0.142686709644,0.142524006499
1218.143348,0.900322063174,0.0324871080938,0.112107539303,0.298170707801,0.142005171294,0.141843427332
1218.145362,0.900866852343,0.0323106981395,0.111576755852,0.297341081249,0.141325545677,0.14116475606
1218.147376,0.901409092771,0.0321351019102,0.111047853935,0.296512565234,0.14064783948,0.140487999928
1218.14939,0.901948792076,0.0319603170908,0.110520831729,0.295685164957,0.139972060427,0.139813166009
1218.151405,0.902485957895,0.0317863413584,0.109995687368,0.294858885583,0.139298214646,0.139140261212
1218.153419,0.903020597889,0.0316131723824,0.10947241895,0.294033732245,0.138626309722,0.138469292278
1218.155433,0.903552719734,0.0314408078246,0.108951024533,0.293209710039,0.13795635129,0.137800265785
1218.157447,0.904082331128,0.0312692453397,0.108431502136,0.292386824027,0.137288346742,0.137133188151
1218.159462,0.904609439786,0.0310984825749,0.107913849742,0.291565079239,0.136622301288,0.13646806563
1218.161476,0.905134053443,0.0309285171706,0.107398065295,0.290744480667,0.135958222075,0.13580490432
1218.16349,0.905656179849,0.0307593467604,0.106884146703,0.28992503327,0.13529611395,0.135143710159
1218.165504,0.906175826773,0.0305909689711,0.106372091834,0.289106741972,0.134635983762,0.134484488932
1218.167519,0.906693002,0.0304233814229,0.105861898523,0.288289611662,0.133977836063,0.133827246267
1218.169533,0.90720771333,0.0302565817301,0.105353564568,0.287473647195,0.133321677353,0.133171987641
1218.171547,0.90771996858,0.0300905675004,0.104847087728,0.286658853391,0.132667511945,0.132518718379
1218.173561,0.908229775581,0.0299253363356,0.104342465731,0.285845235033,0.132015345949,0.131867443657
1218.175576,0.908737142179,0.0297608858319,0.103839696265,0.285032796873,0.131365183498,0.131218168503
1218.17759,0.909242076233,0.0295972135795,0.103338776987,0.284221543623,0.130717030262,0.130570897798
1218.179604,0.909744585618,0.0294343171633,0.102839705517,0.283411479965,0.130070890251,0.129925636277
1218.181618,0.91024467822,0.0292721941627,0.102342479442,0.282602610541,0.129426768652,0.129282388533
1218.183633,0.910742361937,0.029110842152,0.101847096313,0.281794939962,0.12878466941,0.128641159017
1218.185647,0.911237644681,0.0289502587004,0.10135355365,0.280988472801,0.128144597186,0.128001952037
1218.187661,0.911730534375,0.0287904413723,0.100861848938,0.280183213598,0.127506555911,0.127364771764
1218.189675,0.912221038953,0.0286313877273,0.100371979628,0.279379166856,0.126870549679,0.126729622233
1218.19169,0.91270916636,0.0284730953204,0.0998839431418,0.278576337042,0.126236582447,0.126096507338
1218.193704,0.913194924551,0.0283155617023,0.0993977368652,0.27777472859,0.125604657742,0.125465430843
1218.195718,0.91367832149,0.0281587844192,0.0989133581538,0.276974345897,0.124974779534,0.124836396375
1218.197732,0.914159365153,0.0280027610134,0.098430804331,0.276175193326,0.124346950833,0.124209407433
1218.199747,0.914638063521,0.0278474890232,0.0979500726889,0.275377275202,0.123721175568,0.123584467382
1218.201761,0.915114424587,0.0276929659829,0.0974711604884,0.274580595818,0.123097456297,0.12296157946
1218.203775,0.915588456351,0.0275391894234,0.0969940649597,0.273785159428,0.122475796859,0.122340746777
1218.205789,0.916060166819,0.0273861568718,0.0965187833028,0.272990970253,0.121856199415,0.121721972316
